6	-188.0
9	-183.0
13	-186.0
17	-173.0
22	-183.0
26	-194.0
35	-184.0
41	-184.0
47	-180.0
49	-190.0
53	-187.0
55	-189.0
74	-186.0
77	-183.0
80	-181.0
85	-181.0
91	-194.0
93	-194.0
99	-167.0
110	-181.0
113	-183.0
127	144.0
131	-193.0
135	-200
139	-186.0
150	-184.0
153	-181.0
155	-186.0
165	-174.0
169	-196.0
172	-189.0
175	-182.0
180	-176.0
182	-187.0
186	-186.0
191	-197.0
200	-175.0
205	-174.0
212	-192.0
218	-185.0
221	-182.0
227	-162.0
233	-187.0
237	-178.0
245	-177.0
251	-168.0
254	-192.0
267	-159.0
272	-181.0
278	-166.0
283	-181.0
285	-186.0
288	-181.0
297	-180.0
300	-179.0
306	-175.0
311	-188.0
317	-178.0
322	-168.0
327	-172.0
329	-195.0
334	-168.0
337	-191.0
339	-191.0
345	-181.0
351	-158.0
357	-176.0
359	-195.0
370	-157.0
379	-178.0
396	-165.0
400	-190.0
404	-189.0
409	-178.0
415	-187.0
419	-182.0
423	-180.0
428	-164.0
434	-173.0
436	-186.0
441	-172.0
444	-199.0
449	-172.0
454	-185.0
459	-196.0
465	-192.0
471	-184.0
475	-174.0
481	-178.0
485	-188.0
489	-182.0
491	-188.0
497	-185.0
501	-176.0
504	-182.0
510	-198.0
515	-175.0
518	-181.0
524	-166.0
532	-171.0
538	-174.0
542	-184.0
551	-185.0
558	-175.0
560	-191.0
566	-169.0
576	145.0
589	-176.0
597	-167.0
603	-180.0
618	-179.0
622	-173.0
626	-182.0
629	-185.0
633	-191.0
638	-168.0
642	-177.0
651	-189.0
659	-185.0
665	-185.0
671	-161.0
677	-169.0
681	-189.0
691	-179.0
693	-190.0
703	146.0
705	-191.0
707	-190.0
714	-188.0
719	-195.0
725	-194.0
733	-184.0
735	-187.0
739	-183.0
745	-186.0
768	-165.0
778	-184.0
782	-189.0
788	-159.0
792	-184.0
796	-195.0
800	-184.0
806	-191.0
812	-178.0
814	-197.0
820	-177.0
828	-196.0
836	144.0
840	-181.0
844	-181.0
850	-179.0
853	-188.0
858	-199.0
860	-193.0
865	-172.0
875	-173.0
879	-184.0
889	-175.0
894	-183.0
897	-195.0
903	-175.0
923	-157.0
928	-172.0
931	-184.0
935	-185.0
946	-171.0
949	-181.0
954	-178.0
971	-175.0
982	-184.0
987	-169.0
993	-172.0
996	-195.0
1002	-190.0
1013	-185.0
1017	-175.0
1022	-197.0
1026	-177.0
1029	-192.0
1031	-191.0
1034	-181.0
1040	-166.0
1045	-195.0
1047	-194.0
1050	-182.0
1057	-171.0
1059	-189.0
1061	-187.0
1075	-178.0
1080	-183.0
1101	-157.0
1107	-179.0
1111	-174.0
1117	-186.0
1122	-181.0
1127	-197.0
1129	-190.0
1133	-179.0
1145	-161.0
1157	146.0
1166	145.0
1172	-181.0
1177	-187.0
1182	-178.0
1188	-174.0
1190	-195.0
1192	-190.0
1196	-185.0
1201	-178.0
1207	-183.0
1213	-174.0
1219	-188.0
1224	-170.0
1231	-186.0
1242	-163.0
1248	-175.0
1252	-186.0
1256	-182.0
1261	-176.0
1267	-187.0
1273	-192.0
1277	-179.0
1285	-159.0
1288	-181.0
1293	-181.0
1299	-192.0
1303	-190.0
1307	-195.0
1313	-177.0
1317	-175.0
1321	-189.0
1329	-188.0
1335	-168.0
1340	-167.0
1346	-192.0
1357	-169.0
1359	-196.0
1365	-171.0
1381	-183.0
1389	-176.0
1400	-182.0
1405	-178.0
1409	-179.0
