5	-4.398611828876028
13	6.0459288312888475
18	10.376759012240655
22	-2.154341220289325
29	19.71614084056864
42	38.431947632386255
61	51.607791882315496
74	8.461038413726556
82	31.012459000069043
86	9.427337935999276
90	-0.22733947361541595
95	14.50159736313833
99	0.1502033669936509
104	0.3847640794928111
120	19.149252356054944
132	21.143699630437027
146	48.9837352162715
153	22.57342168070454
159	6.7532342699469154
167	-6.740752468437336
173	18.994237805556168
181	6.573615607110241
185	11.116271024961407
195	20.2431372042156
200	24.886552231052406
209	34.40992736508838
223	33.96279091366114
231	34.27653931604959
244	20.99676290192656
257	36.303845374355205
266	4.939443632596408
280	48.820487379837004
285	1.3161802933466333
293	44.42932548332533
306	29.662643535717393
311	8.657566207643072
318	25.442999795640162
330	48.82902197141004
341	31.41999720278477
355	53.06717802168282
379	65.33705903263558
390	30.348353136621654
397	19.808977919446193
401	12.7978367211889
405	4.9319449340439405
412	-3.5932799883516964
419	36.17120936439392
430	29.363997079613455
440	22.991298674597942
452	27.182108965472935
459	21.862139161648997
466	6.415429442107666
469	5.004700161087271
480	28.327117315223745
489	4.687552592925954
501	22.505404076967125
507	5.9788054900155885
515	34.69726454733768
519	16.043388966316456
525	-4.905122844360221
530	27.94535100897656
543	55.606149752936176
572	-inf
579	26.243404229320845
582	8.781852194330668
596	22.990217673021334
613	44.548140014284854
626	45.353068015494046
644	72.64528494060107
651	33.39875071406016
655	-3.403262649504086
659	7.662849138487104
667	36.695449850254136
678	32.06464654602473
684	21.955472771185214
689	0.4180480742443251
696	13.678568031066334
704	28.10980585987079
711	35.6298779870873
716	0.5957501421796678
725	36.75692493890665
733	17.032343896273233
737	21.090541543662084
745	20.261325846071372
754	57.704501143773086
764	45.83209108597089
770	11.017035749137335
778	25.10497453014466
783	19.714694757973575
790	20.653987906924726
798	25.006633453910013
806	9.903819095388826
816	1.8376089018281618
823	41.88628338444494
829	10.144520895484789
833	0.928395930994725
838	-7.561174126458241
849	6.778848854400621
853	2.890202685990971
858	26.295891570011122
866	20.870515930547526
872	9.2912598422688
880	19.138888445220914
887	24.109511579509558
904	27.35309277353997
913	9.656490183235519
917	8.97831656663459
920	0.105183396335633
924	11.106887496983745
931	24.532445891333964
937	13.744046988003106
943	-1.442585357201665
950	20.873063311062992
957	22.885993062276725
962	10.936897378601316
968	18.15113336852039
975	6.9633349108851235
980	13.16888409835633
988	39.08497321443326
995	24.888937253394488
1002	27.22059813638316
1008	20.615690619780366
1015	22.0942319100526
1023	28.511540016071763
1029	23.95149925591579
1037	32.49107683664852
1041	-7.290873256881014
1048	30.81776168886472
1068	61.81911443867432
1075	35.10901462620188
1083	46.48852644075282
1099	39.86790262080524
1111	2.0033861974817455
1116	11.664557204935932
1125	1.0773111551914099
1137	3.400768892961537
1143	5.997396029617562
1151	15.064946244629937
1155	-7.64004257514182
1164	44.25819147905008
1171	11.405128127525245
1176	5.857463205485146
1183	37.505683431284865
1200	44.260015782754635
1216	6.266882254079519
1228	29.509111021895592
1244	72.48846033038262
1263	44.9472688392209
1270	34.95807921713765
1276	21.179646381476232
1288	36.35040094403155
1295	24.16535299426323
1301	23.440655456331797
1308	27.732386885490314
1311	10.136813371507742
1318	-6.753839954208615
1321	-7.731502345976423
1337	31.187421316562677
1342	2.78855679516937
1349	30.58580988216363
1355	16.834143193246064
1363	33.23725974076319
1384	66.11381362920201
1389	0.0257841343848213
1393	2.7758457281950086
1397	-7.641887042664962
1401	2.9124383728830026
1408	13.132926809002925
1425	22.593059867001898
1431	4.23880536886702
1438	19.43049221620106
